text,score,sentiment 
earth,1.0,1
well least refreshing p,1.7091169354064553,1
care haha,1.4052693303583437,1
emo_pos emo_pos emo_pos meooww wolf wolf wolf barkkiidee bark,1.8803220788534083,1
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x11,3.0657696267790966,2
routine great long enjoy view end thanks favourite emo_pos,2.8158006500782595,2
oh cool hope like,1.9822193960079264,1
thanks bro x,1.3535224029023365,1
drew aleks,1.4129269772415969,1
find emo_pos know haha,1.8224190887599885,1
awh good luck upgrading emo_pos,2.005886378061486,2
kumpul cantik ganteng emo_pos kresna jelly others simon amp son pic,3.1585575916580657,2
thanks lesley lovely see fun france emo_pos,2.420395426279696,2
life lesson teach kid weekend emo_pos,2.2713587749148343,2
thanks helen keep touch ever want filming blood service know emo_pos,3.12253783790192,2
welcome,1.0,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
great stuff emo_pos,1.5121981682675982,1
oops see panty emo_pos,1.7628017197908945,1
lion amp japanese landscape made artworkbylie emo_pos judo friday,2.8043610139972905,2
finished presentation thank emo_pos kunoriforceo ceo1month,2.252821705248888,2
u really wan na watch daredevil episode daredevil watch u despondently rewatch old eps emo_pos emo_pos emo_pos,3.0251690690575512,2
online emo_pos,1.1371220674284137,1
welcoma.have nice day emo_pos,1.990379312669864,1
favor tridon cause tank p,1.9897094870518208,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
save master nim say asked many pic see emo_pos,2.8285693394536566,2
kebun adorable spot ubud waiting ladyposse emo_pos better place xoxoxo,3.0122677140174208,2
always felt way life beginning emo_pos,2.2792076192279422,2
sneak peek item august collection stay tuned emo_pos inbox order price emo_pos,3.2326928852153904,2
bc really nt feel like reading emo_pos,2.462103246584003,2
thanks peep emo_pos happyweekend,1.7313276657757368,1
happy long time emo_pos,1.8350267431842195,1
therealgolden47 thanks follow hope enjoy work emo_pos emo_pos emo_pos emo_pos emo_pos,2.5442887141441166,2
morning thanks joining u happy friday emo_pos,2.239563098717838,2
lol hilarious,1.391768274183229,1
big thanks everyone could nt done without support emo_pos,2.8399575570356292,2
always forget tag pplemo_posemo_posemo_pos,1.9726345847280728,1
probably yes p,1.398461212169592,1
make emo_pos,1.1952865582632821,1
great emo_pos,1.2226834596752545,1
nice convo like normal person instead posting u feel closest twitter friend emo_pos,3.2923254286328967,2
hope u njoy followingg emo_pos,1.7643194431696307,1
active near making account private,2.22686229275694,2
close eye emo_pos,1.5231259529901586,1
one mine button pusher soon emo_pos,2.2613552114691777,2
thank much u glad enjoyed emo_pos,2.062671685302612,2
thank pri emo_pos,1.4589166754845757,1
thank emo_pos,1.2380590092427857,1
gon na freak emo_pos,1.792255870913728,1
second simply stunning,1.7288143900034967,1
omg ca nt wait miss everyone woohoo emo_pos,2.6748929689241705,2
hello cutie emo_pos,1.5087186811361033,1
sure go cuss teenage girl post video sure feedback amazing emo_pos,2.949472661768362,2
great session hope got fridayfeeling emo_pos,2.2460365957941635,2
first meeting three today ace way end week emo_pos,2.838608324733745,2
morning everyone lovely day fab weekend emo_pos x,2.4941837878890687,2
belated happy bday sauce emo_pos,2.0257806932035813,2
hi livi fowles oliviafowles891 want get free iphone hurry check bi0 thx emo_pos,3.4262177143693537,2
followed ya emo_pos,1.5162037330458762,1
burnout johnforceo ceo1month,1.7263061116856695,1
thank emo_pos x,1.2380590092427857,1
great read matthew really interesting thought provoking emo_pos,2.6462510445675163,2
indiankulture oppose emo_pos happy anniversary emo_pos,2.0776433598778383,2
please give thanks emo_pos,1.8244871098735311,1
happy friday biker babe emo_pos,2.0135385377616006,2
ya dis sound lyk gud idea emo_pos,2.481482483163203,2
ohh find goodmorning friday emo_pos,2.0540363103106487,2
oh course gained weight bcus used rubbish veggie learned balance everything emo_pos,3.334271996746,2
steph come back nj emo_pos,2.0040963941711447,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x10,3.0657696267790966,2
wonderful day thank emo_pos,1.807842238455148,1
twitter allowing retweet blog post since thought interested link feed emo_pos,3.185329525079891,2
welcome thanks exploring retweeting emo_pos,1.9834380217931398,1
smart boy emo_pos,1.5169030267131212,1
cheer emo_pos xx,1.5338505854866136,1
aa soon get point let meet great get feedback emo_pos,2.8252130269427886,2
seems like people use men source nothing new guess gossip emo_pos,3.1512920227747685,2
hi alex heswifi want get free iphone hurry check bi0 thx emo_pos,3.2921062439402036,2
thank emo_pos,1.2380590092427857,1
got mine done morning emo_pos,2.079231910500286,2
looking forward emo_pos,1.5368738937455766,1
wub cerbchan,1.414213562373095,1
hi jarraa want get free iphone hurry check bi0 thx emo_pos,3.146207293233044,2
morrning emo_pos snoozed go home today emo_pos,2.2987184433522736,2
clicksco thanks emo_pos,1.421327352702466,1
better gay lesbian rigid theocratic right wing fundamentalist islamist emo_pos lgbt,3.174821502314351,2
thanks feedback take next tuesday emo_pos,2.259501880991399,2
hi brianaa brianazabrocki want get free iphone hurry check bi0 thx emo_pos,3.287355369596701,2
last night sky emo_pos holiday sunshine sky pretty,2.2420642055816398,2
well said right episode fantastic emo_pos batb clap clap clap,2.1986372602471347,2
awesome glad working emo_pos always need u mka,2.504926907787195,2
dearslim u get offer play film u turn cause summer body nt ready yet,3.415675194927424,2
mega power expelled emo_pos,1.8115392312297625,1
thanks retweet friend emo_pos,1.8148198450742128,1
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167,2
think everyone emo_pos,1.5471047026863718,1
dy whilst hugging aki yaay,2.234742430848107,2
looking fun kik thencerest547 kik kiksexting sex followback l4l indiemusic kikgirl emo_pos,3.0761455802579363,2
oh cool worked cheer emo_pos,2.0577610024194004,2
snapchat sexyjudy19 snapchat kikmeboys tagsforlikes pussy gay indiemusic sexo emo_pos,2.8172789186006035,2
love song emo_pos,1.5094304780644496,1
great end work week sunshine low humidity change weekend detail emo_pos,3.1514163401288684,2
birthday today promotional cake swear walk nail emo_pos,2.6596522344549363,2
always seemed like sloppy second emo_pos,2.2352909715299627,2
hi stock marmite cheese spread thanks emo_pos,2.4035026016056564,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x9,3.0657696267790966,2
thank emo_pos,1.2380590092427857,1
indeed wonderful see everyone emo_pos great night,2.4833725456183986,2
okay start,1.4130754998657395,1
thank nic emo_pos hang soon sa taft ahh,2.6457069332369705,2
thank much helping spread word u finalist national lottery award emo_pos,2.983856385311777,2
someone mention usagi loove,1.9753002518624447,1
woww thanks lot team emo_pos via,2.2365222706087358,2
let friend emo_pos,1.5528259778015785,1
lepas dah sembuh ni sibuk balik okay la kin wont thinking anything else except ur study emo_pos,4.007743617844001,2
gotham sneak peek emo_pos,1.8075210149173158,1
thanks alex emo_pos,1.4349843794843178,1
mine emo_pos,1.1569940984806215,1
soo hot sunnyday sunshine sun smiling lol emo_pos,2.682535475425627,2
fuck texting funny emo_pos cost flippin fortune500 divinediscontent amnotness,2.8638909155570005,2
thanks ah emo_pos,1.4896354478279896,1
woww thanks lot team emo_pos,2.0053043283135668,2
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326,2
geer bat mz yang deennya jehwan emo_pos,2.5017016438694646,2
thank glad enjoyed emo_pos,1.8045278599262875,1
good morning look forward seeing soon good day emo_pos,2.6566205801991734,2
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326,2
good weekend emo_pos,1.558770164071631,1
short stream tomorrow fun day today thanks,2.569110427761323,2
hi julie emo_pos bad thanks,1.9780050148456128,1
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326,2
calum5sos luke5sos ashton5sos hey guy please follow chelny emo_pos,2.7845287878211247,2
datz emo_pos,1.1269357505587645,1
goodnight jeremy emo_pos,1.5013352730720997,1
big hello sent email emo_pos,2.073022320249308,2
thanks friend wonderful friday emo_pos,2.058269216494479,2
ca nt sleep fmt dat dm emo_pos,2.445086186546116,2
also nt know tweet emo_pos,2.078035600777421,2
hahahahaha law make happen would heartbeat,2.399351767103957,2
already clutching shit foh homie emo_pos,2.2868589720930568,2
great idea emo_pos,1.5306409280920972,1
like emo_pos,1.2341896065310132,1
hi please check final design emo_pos,2.284273926379188,2
visit blog thanks,1.6870859123817172,1
going see tonight son choice film glad hear worth watching emo_pos,3.1759536819665932,2
hate life much emo_pos lmao,2.05024057287894,2
angel must confused another doctor emo_pos besteverdoctorwhoepisode,2.4921904481074333,2
emo_pos emo_pos emo_pos relevant emo_pos emo_pos want emo_pos emo_pos puke emo_pos,1.9611891464325824,1
make sure u rubber duck proper bath without u emo_pos quacketyquack,2.8523255071402613,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x8,3.0657696267790966,2
thats emo_pos,1.151268925746403,1
one irresistible emo_pos flipkartfashionfriday,1.7900131408707167,1
long subliminal message emo_pos h eatmeat brewproject lovenafianna,2.4853710277624503,2
nice one mr lewis emo_pos,2.010284814129004,2
everytime look clock something weird happens finished coughing blood started nice emo_pos,3.313305982206693,2
hi thanks connecting specialise thermal imaging survey need u emo_pos,2.7989097163665164,2
haha thank emo_pos,1.5445554103846373,1
muslim love prophet emo_pos,1.7391291244164715,1
would anyway emo_pos,1.5275947895531845,1
stop getting hate whatever kind is.he made mistake understood stop.emo_pos,3.09164125861736,2
thanks retweet emo_pos,1.52240591584932,1
going question politician going argue man intellect emo_pos,2.4657296216751763,2
woah big plan good luck emo_pos,2.2699139044153127,2
thanks recommendation shiva emo_pos happy music mp3 mobile apps,2.7823510967512757,2
summer standrews join u fish chip sandcastle fun emo_pos,2.673431887719796,2
like ewok case,1.6690951568429144,1
want nate win emo_pos brawl rear naked choke,2.6667708054967756,2
glad liked emo_pos,1.514902831327949,1
coffee bad either emo_pos,1.8202326347755788,1
also catch heck lot gun hater try associate gun um endowment rude response emo_pos,3.3066818708020485,2
yeah emo_pos,1.1783804127710722,1
agree sarah phone really busy time give option emo_pos,2.8461736802825635,2
thanks playing journeyps4,1.651449269515965,1
one best conversation ai today pleasure meeting sir emo_pos,2.8496002648060297,2
name sikandar khan support pti standwdik emo_pos westandwithik,2.679063744775809,2
starbucks logo stand obsession addiction death lol p,2.6232656791796707,2
love emo_pos,1.2447133319073662,1
keep smiling emo_pos perhaps smile renew hope someone lose charity emo_pos,3.0318674473564315,2
hello emo_pos tell still keep touch zayn emo_pos,2.5394200928614943,2
blessed friday emo_pos,1.4994436592852405,1
smile enjoy time emo_pos,1.8352252330432184,1
min follback emo_pos,1.5189168468658238,1
go hokies emo_pos biz internship posted university recruiting non tech website dm info,3.468179856411856,2
hello n america california usa dear friend thank following emo_pos,2.8104429297327296,2
july mean time give love mist45gameplay emo_pos iloveyou,2.634675360298822,2
hahaha bailey may emo_pos fan boy ariana grande pbb737gold,2.867497435895205,2
nex vex designed emo_pos,1.8064048900743328,1
good morning igers emo_pos leicaq leica goodmorning,2.4348894005370303,2
dudee happy like emo_pos tell favorite,2.2338082433278035,2
yes keep coming list someone else mentioned persona try thanks emo_pos,3.145044805860619,2
yepp course mo emo_pos,1.8053617056164264,1
let play emo_pos,1.5302434366005822,1
emo_pos thank,1.2380590092427857,1
invite pin emo_pos,1.5095942513897551,1
playing dota,1.3996407652521117,1
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x7,3.0657696267790966,2
glad agree greg think pretty useful emo_pos mka,2.667826712694519,2
come australia love posey emo_pos,2.005188961522016,2
surreal emo_pos,1.1371220674284137,1
ah ok wondering emo_pos emo_pos,1.8823622620917733,1
yeah nothing stop king france nice day,2.590704653285161,2
going miami tomorrow emo_pos,1.7865153312291522,1
fab hope emo_pos,1.5085359670213077,1
james_yammouni hey james thanks follow please follow chelny emo_pos,2.614100435090531,2
thanks retweet friend emo_pos,1.8148198450742128,1
thank much emo_pos,1.5579223523999493,1
appreciate glad friend emo_pos,1.8298834404636288,1
emo_pos thanks,1.2651372398130718,1
time mine,1.3921036405257428,1
full breakdown material used thorin time hunt material work project,2.7715200249727867,2
love lot emo_pos xx,1.8385814467928288,1
tired yesterday choroo ga nahi u ko,2.4464857141755414,2
cheer mike love pic emo_pos,2.0274752674605496,2
aztec princess emo_pos,1.504374736591584,1
nice rainy walk work stopped look rain river saw kingfisher emo_pos,3.1560393925752384,2
ask made year emo_pos,1.8309396477470516,1
emo_pos lovely relaxed face least,2.050450981435823,2
chinua achebe intellectual doesnt mean knowing intellectual issue mean taking pleasure emo_pos,2.8727066163683337,2
amber liquid continues flow almost game time emo_pos melbournetrip2015 taxikitchen,3.0063629048234715,2
harry dm giveaway noow emo_pos,2.0524352357667635,2
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
let help get book published ebook print let u help launch selfpublishers emo_pos let,2.9032248824087614,2
study mcdo strong selfie game everywhere emo_pos,2.4930447732126386,2
hey iphone dreamer tanisha1nonly emo_pos wan na get iph0ne free checkout bi0 thanks,3.4117945008082122,2
often attitude kindled flame others conviction louis e le bar emo_pos,3.0388626539673256,2
good reason hope emo_pos,1.7998205424863158,1
later emo_pos,1.1552186320479825,1
thank emo_pos,1.2380590092427857,1
well worth repath emo_pos repath kak adis pic,2.2794425885125618,2
stefanie gt real one emo_pos,2.03663258735754,2
completely true watching entire series sg1 right lightbox confirm emo_pos,3.0247122104563635,2
indeed ran character knew get emo_pos,2.2598072759907817,2
hand incorrect spelling apologist,1.9986913045272328,1
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x6,3.0657696267790966,2
add emo_pos,1.1617323187628157,1
oh okay thanks emo_pos,1.8115944428016404,1
vuly today tomorrow though emo_pos,2.0369415083471867,2
boat trip beautiful wife emo_pos,2.0578391669613643,2
july mean time give love mist45gameplay emo_pos iloveyou,2.634675360298822,2
tom via snapchat x,1.7115186623806224,1
hey cam come peace emo_pos help,2.2727189072114387,2
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
nt want ruin dream thinking batman emo_pos,2.4568635624703843,2
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
cute look fabulous emo_pos,1.8055646444065967,1
watch emo_pos,1.1602380492773277,1
yes pearson reputation nikkei reputation hmm ask michael woodford,2.6389358388513338,2
cousin life vsco vscocam vscoph vscogood vscophil vscocousins,2.8115037843065704,2
yaap urwelc emo_pos,1.504374736591584,1
flipkartfashionfriday neon color hot pant emo_pos neutral,2.4830669395925624,2
haa would miss emo_pos,1.7821921914425465,1
everyone want parcel everyone willing believe auspost failed deliver emo_pos,2.8306086047372254,2
earth emo_pos,1.1490403834659122,1
hello emo_pos get youth job opportunity follow gt gt,2.555860437083276,2
openfollow rp speak eng retweet emo_pos,2.277742875369312,2
hi emo_pos may interested blog,2.046819362424933,2
rain god way telling time nap emo_pos hehe,2.668179720561928,2
okay let start little feature today emo_pos cosplayers luxembourg started,2.9866851664960605,2
emo_pos day tommorow ok chill,2.0167908553188743,2
thanks retweet emo_pos,1.52240591584932,1
yay bunny emo_pos,1.5036824366477677,1
damn food good emo_pos,1.7751362744212529,1
flipkartfashionfriday love emo_pos,1.51398849779852,1
please ca nt sleep till broadcast needa laugh little emo_pos,2.9820582598122964,2
good night emo_pos,1.5528336590886642,1
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
used u emo_pos,1.151268925746403,1
thank ca nt wait make next cover emo_pos,2.663424110072828,2
gal also bend one knee put men bend two knee pleasure men heaven emo_pos,2.926197504870224,2
thank proposal emo_pos,1.4460234438466997,1
score goal list forgotten emo_pos,2.06426834099918,2
loan back january,1.671550304893336,1
add snapchat hanabutle18 snapchat kikhorny interracial facetime makeup music kikgirl emo_pos,2.9771240239647967,2
care chu told remembered emo_pos,2.063039601011517,2
finger crossed emo_pos,1.5098294204134124,1
yay weekend happy punting everyone horseracing horse betting horseracingtips,2.9236657371166968,2
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
yup soulful goodness emo_pos featuring cocoared amp soul soulful,2.49056237216088,2
always good stand crowd emo_pos,2.0187102679279323,2
salut emo_pos,1.1269357505587645,1
brief introduction earliest history indian subcontinent even bfr mauryas emo_pos,3.0314411267130046,2
jordanian number whatsapp emo_pos,1.8053334184709675,1
photoset tenyai ya know thinking hee hee first month well day semi,3.0208437873602523,2
best atp player wimbledon federer nadal monfils handsome atp player cilic cilic cilic emo_pos,2.7012336638064225,2
mind follow back emo_pos,1.7940745826487494,1
thx follow,1.369855724147923,1
right emo_pos,1.1817422859547355,1
sure need firm stuff diary let know potentially august emo_pos,2.978824464900226,2
ff nyc girl must follow emo_pos,2.247472714531007,2
chillin lils emo_pos drawing tail kitten x,2.2921766192324777,2
really nice thanks emo_pos,1.833730322529037,1
garret,1.0,1
nice one baz lucky working wonderful company people emo_pos,2.8339195132568062,2
oh,1.0,1
say hello leo xst series standard centrifugal pump emo_pos,2.8437723210840558,2
give hour message see day looking like tip go live website emo_pos,3.289963336671897,2
awake p,1.0,1
long haired men make world better place emo_pos,2.67500647701408,2
really good also eternity emo_pos,2.0159999301330047,2
job emo_pos,1.1800989384807306,1
forgive forget emo_pos,1.5092156646653376,1
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
love putting someone else need emo_pos,2.254186902522127,2
thanks emo_pos,1.2651372398130718,1
thanks emo_pos,1.2651372398130718,1
kangin oppa emo_pos teenchoice choiceinternationalartist superjunior,2.2946458309720934,2
heiyo visit website free coin ball pool thanks,2.7704327860299074,2
lil bitch heiya visit site u wan na grab free ball pool coin thank emo_pos,3.5965153042425038,2
pleasure kristin enjoy flight emo_pos,2.046393612545001,2
fulfil fantasy emo_pos,1.513517193172699,1
yes ca think emo_pos,1.8382316566362915,1
happy moment emo_pos surajettan kashi ashwathy,2.248526130053929,2
yes mommy doesnt power back yes,2.1622111375467967,2
refreshing time tirth brambhatt playing snooker,2.4045181005836174,2
thanks emo_pos,1.2651372398130718,1
glad see working hard im grateful compensation honestly playing game free good enough emo_pos,3.58471014018794,2
followback emo_pos,1.1371220674284137,1
talk shit emo_pos,1.5285923835878017,1
playing brain dot emo_pos braindots,2.0755643548920264,2
add kik theoper479 kik kikgirl snapchat hot pussy premiostumundo kikkomansabor emo_pos,2.9280029101278022,2
good night everyone emo_pos,1.837888800062789,1
actually would beg differ one sometimes le emo_pos philosophical,2.8269329136803902,2
different get back wow ca nt wait hannibal ruin emo_pos,2.9832493002991063,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x5,3.0657696267790966,2
bring graphic design web design skill next level emo_pos learn,2.790267188051571,2
join u see make every wed thurs amp fri july amp aug excl aug free craft amp tidying emo_pos,3.54948784700231,2
ff new member emo_pos,1.8191585348184105,1
play eating raw weenie emo_pos,2.056333357538981,2
world name annoyingbaby probably come ur world emo_pos,2.3953442993160308,2
thanks mention honored included among great blog emo_pos great weekend sharing x,2.9656002698797144,2
emo_pos,1.0,1
thanks tweet post emo_pos,1.7945931573449443,1
little man watched weather forecast lazy cosy day today first day holiday emo_pos,3.3145917337413637,2
client_amends_edit_5_final_final_final.pdf emo_pos morning,1.7749377375404023,1
exactly emo_pos mauliate ito,1.805798115203732,1
hello emo_pos walking city install application zonzofox clicking link free neutral,3.1707574427039127,2
yes friday emo_pos,1.5557986348495223,1
okkay emo_pos,1.1269357505587645,1
knock knock soloist ryu saera emo_pos verify would nice,2.4771176275373814,2
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825,2
screencaps jonghyun amp seungyeon com cnblue mbc wgm pri neutral emo_pos,3.158309719599146,2
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825,2
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825,2
oh masa emo_pos got btw entrepreneurship empowered,2.463629571099391,2
must get ready trip limpopo emo_pos,2.2640047251676307,2
one day think would love meet person emo_pos,2.6750257040933723,2
best thing driving long distance listening radio emo_pos,2.670251702267506,2
excited second picts emo_pos,1.8042731804457544,1
snapchat norapowel19 snapchat hornykik teen booty photooftheday music livesex emo_pos,2.8185404860537933,2
nope emo_pos emirate air line,2.06912818779096,2
walked fruit shop lot pumpkin guy smiled looked pretty funny nt matter work emo_pos,3.5668141320730857,2
thanks retweet friend emo_pos,1.8148198450742128,1
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823,2
get free gold w.o.t download world tank easy click aqui,2.973213081211301,2
great reserve window emo_pos,1.767643174465718,1
get free gold w.o.t download world tank easy click aqui,2.973213081211301,2
get free gold w.o.t download world tank easy click aqui,2.973213081211301,2
thrice emo_pos,1.1269357505587645,1
good weekend emo_pos,1.558770164071631,1
emo_pos back ya,1.5253737705524006,1
officially patron love work looking forward see extra content emo_pos,2.9689529730899262,2
coffee book venture outside emo_pos holiday coffee reading deathcure,2.5989013361688875,2
one bottom look like boob emo_pos,2.2203412175370048,2
worry emo_pos nt blame haha x,2.020289624518176,2
celebrate end work week emo_pos invite friend dine experience modern korean,3.157731830107485,2
one absolute best bit job thanks letting grill writing process emo_pos,3.120478772779587,2
like,1.0,1
disk management since nt4 iirc also ux refinement zdps,2.9819945862061235,2
okay didnt mind everyone opinion emo_pos anyway talking first time,3.005317533352984,2
great justice also text adventure,2.1873563874482924,2
keep trying get emo_pos,1.7953167713356262,1
always nice get invite emo_pos,2.0732447272077112,2
aww thank daw tine emo_pos btw heard sa gensan ka miss know,3.2901150907214265,2
dont give know better day coming emo_pos,2.4871889534232383,2
ordered frightlings undead plush cushion hopefully soon xx,2.7940146304033338,2
nba mypark chronicle gryph volume click aqui,2.6408181270366224,2
gon na buy emo_pos,1.8175071371314264,1
download twitter phone time emo_pos,2.062324200514015,2
reason ok emo_pos,1.526438284971565,1
try come decision favorable side emo_pos,2.2774411060838418,2
nba mypark chronicle gryph volume click aqui,2.6408181270366224,2
nba mypark chronicle gryph volume click aqui,2.6408181270366224,2
give minute emo_pos,1.5064203716103692,1
happy birthday bro emo_pos good one,2.293367995153856,2
hey thank following emo_pos,1.8313816091200728,1
friday mood emo_pos source ellen degeneres show,2.470557467917576,2
oh yes shirt nice emo_pos rofl old mint rocking sexy superdry tee right x,3.446542666658152,2
vacation yet berangkaat lagii,1.9911514355784448,1
made happy emo_pos,1.5438767120534895,1
worry fixed emo_pos,1.5134039984465586,1
give yet receive le ok lng siguro un kesa give yet receive nothing emo_pos,3.0276975149170555,2
interview day today sending lotsa lotsa good luck xx,2.4601375169043243,2
child,1.0,1
hear lot see lot say anything emo_pos,2.228476714958961,2
thank u mistress emo_pos,1.4589166754845757,1
hour beauty sleep ready hour pure organisation office weekend emo_pos oh,2.9359824185510988,2
good afternoon emo_pos,1.4885527818612845,1
know life australia talking friend cuz like thanks anyway emo_pos,2.9685076052509944,2
haha thanks man emo_pos fingerscrossed delve deep htaccess file,2.800238357943544,2
saw adf womad gran canaria yr ago best gig ever crazy time emo_pos,3.45404021083142,2
nice day work today tmrw emo_pos,2.2504761299897083,2
twist defined hell feel like youve made break emo_pos teamnatural,2.9867195984850587,2
huni emo_pos xx,1.4882588098191865,1
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167,2
actually going yayayayay gon na first yt convention lt,2.9359837206349413,2
sure mate nt worry thanks,2.1569921240860035,2
snapchat sexyjudy19 snapchat kikmeboys tagsforlikes pussy gay indiemusic sexo emo_pos,2.8172789186006035,2
v nice day happened surreal emo_pos,2.023234827391436,2
well done good get thing way emo_pos,2.512465674014654,2
thank emo_pos,1.2380590092427857,1
love love love emo_pos,1.094319630335548,1
bet planning secret baby shower chloe say barely know computer,3.1209852148211965,2
bday day,1.3621544232706062,1
check youtube link might like another person trying live dream emo_pos,3.1850785688987044,2
see brighton last year wedding anniversary year birthday timing impeccable emo_pos,2.9451597260698925,2
fucking slayed emo_pos,1.505779026909856,1
happy lately emo_pos,1.4698762989654477,1
love nickname babygirl emo_pos,1.739129124416472,1
quick notice regarding request dm open people request tweet thank emo_pos,2.7894281250536834,2
hahaha u serious himmat karain aur moo pay baat karain emo_pos u wo nt believe meri debate abu k cousin k sath hoteemy uncle,4.109786332119054,2
thanks emo_pos,1.2651372398130718,1
eye men speak word tongue pronounce native american proverb emo_pos,3.030311837354172,2
bonding lovable girl life emo_pos lt yesha montoya,2.646663539664346,2
aww bestfriend look emo_pos,1.8318760541908403,1
pick please emo_pos,1.5144572533311704,1
thanks support emo_pos,1.5128054986263282,1
ready eagerly waiting next question bring emo_pos jabongatpumaurbanstampede jabongatpumaurbanstampede,2.4995560478840497,2
spotify save day traffic emo_pos,2.0227698704938195,2
happy friday everyone emo_pos,1.8454357706069318,1
indeed emo_pos,1.146589952295531,1
received payment order processed emo_pos thanks shopping spree,2.638405396292478,2
supreme court even give decision sunny leon virgin p,2.803509107242748,2
cheer emo_pos,1.1631546994730426,1
know saying know emo_pos,1.5018015915282033,1
amazing glad hear could make friday morning little better emo_pos,3.0540717381709737,2
fantastic show already want buy ticket another concert,2.8177576370721664,2
photo randy9bis beautiful physique shaved uncut tattoo sexy boi emo_pos,3.0237144819288004,2
cheapest printing world looking regular printer country close nz ireland drop ship printer emo_pos,3.3090582476010018,2
hiding behind large format camera emo_pos,2.2922574026515705,2
thank,1.0,1
blessed friday everyone emo_pos,1.7999894243272676,1
replying mention p,1.4014862178391896,1
got half day excited senior year emo_pos,2.4561901421307044,2
u raid good way emo_pos,1.7565524629855576,1
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
going back england today turn phone conserve battery everyone good day emo_pos,3.247772440577977,2
sweet emo_pos,1.1602380492773277,1
home feel secure comfortable emo_pos,2.052084223454161,2
goodnight guy emo_pos,1.5336617270243704,1
thanks tweeting emo_pos,1.4531076318848617,1
allah swt always reply prayer yes yes better plan never emo_pos,2.985570827658373,2
friday,1.0,1
yes course pop email reservation date get right back emo_pos,2.992705221837743,2
great hear glad could help emo_pos localgaragederby,2.470918721656268,2
thanks wendy let friend yaa emo_pos,2.220402301056199,2
good bad day god u emo_pos,2.045391969342088,2
yayy good work ca nt wait campus emo_pos,2.618303337370265,2
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
hey guy live min want fun low ranked game subgames faceit today emo_pos,3.441616149227132,2
wait whats snpcaht nt mind asking emo_pos,2.455787362319096,2
okay well hit subscriber put logo giveaway two new channel,3.118417581928872,2
nt cry hakhakhak emo_pos t__t,2.0128309734455345,2
nt know kyungsoo animated movie inside nice animated movie emo_pos,2.3800570955751352,2
viewed property agent said kitchen need attention like accurate description emo_pos,3.1466680516165786,2
yes emo_pos,1.1935107322093983,1
nt affect theory update vid tomorrow made clear emo_pos,2.8239982933363423,2
would nt love big juicy selfies emo_pos,2.440698164306,2
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x4,3.0657696267790966,2
follback emo_pos,1.1670625849905654,1
sorry nic dont ya worry surrender emo_pos,2.4940624873647357,2
stats week arrived new follower unfollowers emo_pos via,2.7188136180702442,2
look caught emo_pos retweet marine fish underwater sea ocean,2.8431524216030053,2
emo_pos,1.0,1
garden stunning even rain yvette emo_pos,2.2847930513245767,2
love author pic mwf programme going rock emo_pos,2.627397285178225,2
taal lake love.emo_pos philippine retweet,2.229743995360023,2
see monday emo_pos,1.4998496131265946,1
emo_pos want ff,1.5476550344799238,1
emo_pos,1.0,1
scurri agile shipping solution available market book free demo emo_pos retail delivery sme,3.4851055251084917,2
dead,1.0,1
welcome emo_pos,1.1910254511559744,1
thanks omar emo_pos,1.421327352702466,1
pre ordered r.o.b game watch emo_pos,2.0583786713853747,2
india biggest loser kamaal r khan amm wait nobody near big loser u r,3.007737862714664,2
day tomorrow emo_pos,1.5357162991527222,1
collection emo_pos retweet,1.5197269090197492,1
hey buddy thinking nt anything would nt emo_pos,2.4762498359881735,2
ff hopehousekids pitmantraining walkersmithway let try keepitlocal emo_pos,2.649725090238668,2
stay emo_pos,1.1658137754342262,1
beat sehun emo_pos,1.5061854629761395,1
great start se100leaders shining light good business emo_pos,2.6231177623218054,2
thank donna uneventful fine emo_pos,2.0167777325772507,2
