text,score
looking fun kik thencerest547 kik kiksexting sex followback l4l indiemusic kikgirl emo_pos,3.0761455802579363
oh cool worked cheer emo_pos,2.0577610024194004
snapchat sexyjudy19 snapchat kikmeboys tagsforlikes pussy gay indiemusic sexo emo_pos,2.8172789186006035
love song emo_pos,1.5094304780644496
great end work week sunshine low humidity change weekend detail emo_pos,3.1514163401288684
birthday today promotional cake swear walk nail emo_pos,2.659652234454936
always seemed like sloppy second emo_pos,2.2352909715299627
hi stock marmite cheese spread thanks emo_pos,2.4035026016056564
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x9,3.0657696267790966
thank emo_pos,1.2380590092427857
indeed wonderful see everyone emo_pos great night,2.4833725456183986
okay start,1.4130754998657395
thank nic emo_pos hang soon sa taft ahh,2.6457069332369705
thank much helping spread word u finalist national lottery award emo_pos,2.983856385311777
someone mention usagi loove,1.9753002518624452
woww thanks lot team emo_pos via,2.236522270608736
let friend emo_pos,1.5528259778015785
lepas dah sembuh ni sibuk balik okay la kin wont thinking anything else except ur study emo_pos,4.007743617844001
gotham sneak peek emo_pos,1.807521014917316
thanks alex emo_pos,1.4349843794843178
mine emo_pos,1.1569940984806215
soo hot sunnyday sunshine sun smiling lol emo_pos,2.682535475425627
fuck texting funny emo_pos cost flippin fortune500 divinediscontent amnotness,2.8638909155570005
thanks ah emo_pos,1.4896354478279896
woww thanks lot team emo_pos,2.0053043283135668
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326
geer bat mz yang deennya jehwan emo_pos,2.5017016438694646
thank glad enjoyed emo_pos,1.8045278599262875
good morning look forward seeing soon good day emo_pos,2.6566205801991734
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326
good weekend emo_pos,1.558770164071631
short stream tomorrow fun day today thanks,2.569110427761323
hi julie emo_pos bad thanks,1.9780050148456128
hey thanks following emo_pos autofollow teamfollowback via,2.4402531457257326
calum5sos luke5sos ashton5sos hey guy please follow chelny emo_pos,2.7845287878211247
datz emo_pos,1.1269357505587643
goodnight jeremy emo_pos,1.5013352730720997
big hello sent email emo_pos,2.073022320249308
thanks friend wonderful friday emo_pos,2.058269216494479
ca nt sleep fmt dat dm emo_pos,2.4450861865461158
also nt know tweet emo_pos,2.078035600777421
hahahahaha law make happen would heartbeat,2.399351767103957
already clutching shit foh homie emo_pos,2.2868589720930568
great idea emo_pos,1.5306409280920972
like emo_pos,1.2341896065310132
hi please check final design emo_pos,2.284273926379188
visit blog thanks,1.6870859123817172
going see tonight son choice film glad hear worth watching emo_pos,3.175953681966593
hate life much emo_pos lmao,2.05024057287894
angel must confused another doctor emo_pos besteverdoctorwhoepisode,2.4921904481074333
emo_pos emo_pos emo_pos relevant emo_pos emo_pos want emo_pos emo_pos puke emo_pos,1.9611891464325824
make sure u rubber duck proper bath without u emo_pos quacketyquack,2.8523255071402613
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x8,3.0657696267790966
thats emo_pos,1.151268925746403
one irresistible emo_pos flipkartfashionfriday,1.7900131408707167
long subliminal message emo_pos h eatmeat brewproject lovenafianna,2.4853710277624503
nice one mr lewis emo_pos,2.010284814129004
everytime look clock something weird happens finished coughing blood started nice emo_pos,3.3133059822066935
hi thanks connecting specialise thermal imaging survey need u emo_pos,2.7989097163665164
haha thank emo_pos,1.5445554103846373
muslim love prophet emo_pos,1.7391291244164715
would anyway emo_pos,1.5275947895531845
stop getting hate whatever kind is.he made mistake understood stop.emo_pos,3.09164125861736
thanks retweet emo_pos,1.52240591584932
going question politician going argue man intellect emo_pos,2.4657296216751763
woah big plan good luck emo_pos,2.2699139044153127
thanks recommendation shiva emo_pos happy music mp3 mobile apps,2.782351096751276
summer standrews join u fish chip sandcastle fun emo_pos,2.673431887719796
like ewok case,1.6690951568429144
want nate win emo_pos brawl rear naked choke,2.666770805496776
glad liked emo_pos,1.514902831327949
coffee bad either emo_pos,1.8202326347755788
also catch heck lot gun hater try associate gun um endowment rude response emo_pos,3.306681870802048
yeah emo_pos,1.1783804127710722
agree sarah phone really busy time give option emo_pos,2.8461736802825635
thanks playing journeyps4,1.651449269515965
one best conversation ai today pleasure meeting sir emo_pos,2.8496002648060297
name sikandar khan support pti standwdik emo_pos westandwithik,2.679063744775809
starbucks logo stand obsession addiction death lol p,2.6232656791796707
love emo_pos,1.2447133319073662
keep smiling emo_pos perhaps smile renew hope someone lose charity emo_pos,3.0318674473564315
hello emo_pos tell still keep touch zayn emo_pos,2.5394200928614943
blessed friday emo_pos,1.4994436592852405
smile enjoy time emo_pos,1.8352252330432184
min follback emo_pos,1.5189168468658238
go hokies emo_pos biz internship posted university recruiting non tech website dm info,3.4681798564118558
hello n america california usa dear friend thank following emo_pos,2.8104429297327296
july mean time give love mist45gameplay emo_pos iloveyou,2.634675360298822
hahaha bailey may emo_pos fan boy ariana grande pbb737gold,2.867497435895205
nex vex designed emo_pos,1.8064048900743328
good morning igers emo_pos leicaq leica goodmorning,2.4348894005370303
dudee happy like emo_pos tell favorite,2.2338082433278035
yes keep coming list someone else mentioned persona try thanks emo_pos,3.145044805860619
yepp course mo emo_pos,1.8053617056164264
let play emo_pos,1.5302434366005822
emo_pos thank,1.2380590092427857
invite pin emo_pos,1.5095942513897551
playing dota,1.3996407652521117
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x7,3.0657696267790966
glad agree greg think pretty useful emo_pos mka,2.667826712694519
come australia love posey emo_pos,2.0051889615220158
surreal emo_pos,1.1371220674284137
ah ok wondering emo_pos emo_pos,1.8823622620917733
yeah nothing stop king france nice day,2.590704653285161
going miami tomorrow emo_pos,1.7865153312291522
fab hope emo_pos,1.5085359670213077
james_yammouni hey james thanks follow please follow chelny emo_pos,2.614100435090531
thanks retweet friend emo_pos,1.8148198450742132
thank much emo_pos,1.5579223523999493
appreciate glad friend emo_pos,1.8298834404636288
emo_pos thanks,1.2651372398130718
time mine,1.3921036405257428
full breakdown material used thorin time hunt material work project,2.7715200249727867
love lot emo_pos xx,1.8385814467928288
tired yesterday choroo ga nahi u ko,2.4464857141755414
cheer mike love pic emo_pos,2.0274752674605496
aztec princess emo_pos,1.504374736591584
nice rainy walk work stopped look rain river saw kingfisher emo_pos,3.1560393925752384
ask made year emo_pos,1.830939647747052
emo_pos lovely relaxed face least,2.050450981435823
chinua achebe intellectual doesnt mean knowing intellectual issue mean taking pleasure emo_pos,2.8727066163683337
amber liquid continues flow almost game time emo_pos melbournetrip2015 taxikitchen,3.0063629048234715
harry dm giveaway noow emo_pos,2.0524352357667635
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
let help get book published ebook print let u help launch selfpublishers emo_pos let,2.9032248824087614
study mcdo strong selfie game everywhere emo_pos,2.4930447732126386
hey iphone dreamer tanisha1nonly emo_pos wan na get iph0ne free checkout bi0 thanks,3.411794500808212
often attitude kindled flame others conviction louis e le bar emo_pos,3.0388626539673256
good reason hope emo_pos,1.7998205424863158
later emo_pos,1.1552186320479825
thank emo_pos,1.2380590092427857
well worth repath emo_pos repath kak adis pic,2.2794425885125618
stefanie gt real one emo_pos,2.03663258735754
completely true watching entire series sg1 right lightbox confirm emo_pos,3.0247122104563635
indeed ran character knew get emo_pos,2.2598072759907817
hand incorrect spelling apologist,1.9986913045272328
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x6,3.0657696267790966
add emo_pos,1.1617323187628157
oh okay thanks emo_pos,1.8115944428016404
vuly today tomorrow though emo_pos,2.0369415083471867
boat trip beautiful wife emo_pos,2.057839166961364
july mean time give love mist45gameplay emo_pos iloveyou,2.634675360298822
tom via snapchat x,1.7115186623806224
hey cam come peace emo_pos help,2.2727189072114387
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
nt want ruin dream thinking batman emo_pos,2.4568635624703843
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
cute look fabulous emo_pos,1.8055646444065967
watch emo_pos,1.1602380492773277
yes pearson reputation nikkei reputation hmm ask michael woodford,2.638935838851334
cousin life vsco vscocam vscoph vscogood vscophil vscocousins,2.8115037843065704
yaap urwelc emo_pos,1.504374736591584
flipkartfashionfriday neon color hot pant emo_pos neutral,2.4830669395925624
haa would miss emo_pos,1.7821921914425465
everyone want parcel everyone willing believe auspost failed deliver emo_pos,2.8306086047372254
earth emo_pos,1.1490403834659122
hello emo_pos get youth job opportunity follow gt gt,2.555860437083276
openfollow rp speak eng retweet emo_pos,2.277742875369312
hi emo_pos may interested blog,2.046819362424933
rain god way telling time nap emo_pos hehe,2.668179720561928
okay let start little feature today emo_pos cosplayers luxembourg started,2.9866851664960605
emo_pos day tommorow ok chill,2.0167908553188743
thanks retweet emo_pos,1.52240591584932
yay bunny emo_pos,1.5036824366477677
damn food good emo_pos,1.7751362744212529
flipkartfashionfriday love emo_pos,1.51398849779852
please ca nt sleep till broadcast needa laugh little emo_pos,2.9820582598122964
good night emo_pos,1.5528336590886642
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
used u emo_pos,1.151268925746403
thank ca nt wait make next cover emo_pos,2.663424110072828
gal also bend one knee put men bend two knee pleasure men heaven emo_pos,2.9261975048702236
thank proposal emo_pos,1.4460234438466997
score goal list forgotten emo_pos,2.0642683409991798
loan back january,1.671550304893336
add snapchat hanabutle18 snapchat kikhorny interracial facetime makeup music kikgirl emo_pos,2.9771240239647967
care chu told remembered emo_pos,2.063039601011517
finger crossed emo_pos,1.5098294204134124
yay weekend happy punting everyone horseracing horse betting horseracingtips,2.9236657371166968
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
yup soulful goodness emo_pos featuring cocoared amp soul soulful,2.49056237216088
always good stand crowd emo_pos,2.0187102679279323
salut emo_pos,1.1269357505587643
brief introduction earliest history indian subcontinent even bfr mauryas emo_pos,3.031441126713005
jordanian number whatsapp emo_pos,1.8053334184709675
photoset tenyai ya know thinking hee hee first month well day semi,3.0208437873602523
best atp player wimbledon federer nadal monfils handsome atp player cilic cilic cilic emo_pos,2.7012336638064225
mind follow back emo_pos,1.7940745826487494
thx follow,1.369855724147923
right emo_pos,1.1817422859547355
sure need firm stuff diary let know potentially august emo_pos,2.978824464900226
ff nyc girl must follow emo_pos,2.247472714531007
chillin lils emo_pos drawing tail kitten x,2.2921766192324777
really nice thanks emo_pos,1.833730322529037
garret,1.0
nice one baz lucky working wonderful company people emo_pos,2.8339195132568062
oh,1.0
say hello leo xst series standard centrifugal pump emo_pos,2.8437723210840553
give hour message see day looking like tip go live website emo_pos,3.289963336671897
awake p,1.0
long haired men make world better place emo_pos,2.67500647701408
really good also eternity emo_pos,2.0159999301330047
job emo_pos,1.1800989384807306
forgive forget emo_pos,1.5092156646653376
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
love putting someone else need emo_pos,2.254186902522127
thanks emo_pos,1.2651372398130718
thanks emo_pos,1.2651372398130718
kangin oppa emo_pos teenchoice choiceinternationalartist superjunior,2.2946458309720934
heiyo visit website free coin ball pool thanks,2.7704327860299074
lil bitch heiya visit site u wan na grab free ball pool coin thank emo_pos,3.596515304242504
pleasure kristin enjoy flight emo_pos,2.046393612545001
fulfil fantasy emo_pos,1.513517193172699
yes ca think emo_pos,1.8382316566362915
happy moment emo_pos surajettan kashi ashwathy,2.248526130053929
yes mommy doesnt power back yes,2.1622111375467967
refreshing time tirth brambhatt playing snooker,2.4045181005836174
thanks emo_pos,1.2651372398130718
glad see working hard im grateful compensation honestly playing game free good enough emo_pos,3.58471014018794
followback emo_pos,1.1371220674284137
talk shit emo_pos,1.528592383587802
playing brain dot emo_pos braindots,2.0755643548920264
add kik theoper479 kik kikgirl snapchat hot pussy premiostumundo kikkomansabor emo_pos,2.9280029101278022
good night everyone emo_pos,1.837888800062789
actually would beg differ one sometimes le emo_pos philosophical,2.8269329136803902
different get back wow ca nt wait hannibal ruin emo_pos,2.9832493002991063
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x5,3.0657696267790966
bring graphic design web design skill next level emo_pos learn,2.790267188051571
join u see make every wed thurs amp fri july amp aug excl aug free craft amp tidying emo_pos,3.54948784700231
ff new member emo_pos,1.8191585348184105
play eating raw weenie emo_pos,2.056333357538981
world name annoyingbaby probably come ur world emo_pos,2.3953442993160308
thanks mention honored included among great blog emo_pos great weekend sharing x,2.9656002698797144
emo_pos,1.0
thanks tweet post emo_pos,1.7945931573449443
little man watched weather forecast lazy cosy day today first day holiday emo_pos,3.3145917337413633
client_amends_edit_5_final_final_final.pdf emo_pos morning,1.7749377375404023
exactly emo_pos mauliate ito,1.805798115203732
hello emo_pos walking city install application zonzofox clicking link free neutral,3.1707574427039127
yes friday emo_pos,1.5557986348495223
okkay emo_pos,1.1269357505587643
knock knock soloist ryu saera emo_pos verify would nice,2.4771176275373814
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825
screencaps jonghyun amp seungyeon com cnblue mbc wgm pri neutral emo_pos,3.158309719599146
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825
angry grandpa play minecraft animation minecraft click aqui,2.5049960895086825
oh masa emo_pos got btw entrepreneurship empowered,2.463629571099391
must get ready trip limpopo emo_pos,2.2640047251676307
one day think would love meet person emo_pos,2.6750257040933723
best thing driving long distance listening radio emo_pos,2.670251702267506
excited second picts emo_pos,1.8042731804457544
snapchat norapowel19 snapchat hornykik teen booty photooftheday music livesex emo_pos,2.8185404860537933
nope emo_pos emirate air line,2.06912818779096
walked fruit shop lot pumpkin guy smiled looked pretty funny nt matter work emo_pos,3.5668141320730857
thanks retweet friend emo_pos,1.8148198450742132
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
get free gold w.o.t download world tank easy click aqui,2.973213081211301
great reserve window emo_pos,1.767643174465718
get free gold w.o.t download world tank easy click aqui,2.973213081211301
get free gold w.o.t download world tank easy click aqui,2.973213081211301
thrice emo_pos,1.1269357505587643
good weekend emo_pos,1.558770164071631
emo_pos back ya,1.5253737705524006
officially patron love work looking forward see extra content emo_pos,2.9689529730899262
coffee book venture outside emo_pos holiday coffee reading deathcure,2.5989013361688875
one bottom look like boob emo_pos,2.2203412175370048
worry emo_pos nt blame haha x,2.020289624518176
celebrate end work week emo_pos invite friend dine experience modern korean,3.157731830107485
one absolute best bit job thanks letting grill writing process emo_pos,3.120478772779587
like,1.0
disk management since nt4 iirc also ux refinement zdps,2.9819945862061235
okay didnt mind everyone opinion emo_pos anyway talking first time,3.005317533352984
great justice also text adventure,2.1873563874482924
keep trying get emo_pos,1.7953167713356262
always nice get invite emo_pos,2.0732447272077112
aww thank daw tine emo_pos btw heard sa gensan ka miss know,3.2901150907214265
dont give know better day coming emo_pos,2.4871889534232383
ordered frightlings undead plush cushion hopefully soon xx,2.794014630403334
nba mypark chronicle gryph volume click aqui,2.6408181270366224
gon na buy emo_pos,1.8175071371314264
download twitter phone time emo_pos,2.062324200514015
reason ok emo_pos,1.526438284971565
try come decision favorable side emo_pos,2.2774411060838418
nba mypark chronicle gryph volume click aqui,2.6408181270366224
nba mypark chronicle gryph volume click aqui,2.6408181270366224
give minute emo_pos,1.5064203716103692
happy birthday bro emo_pos good one,2.2933679951538557
hey thank following emo_pos,1.8313816091200728
friday mood emo_pos source ellen degeneres show,2.470557467917576
oh yes shirt nice emo_pos rofl old mint rocking sexy superdry tee right x,3.446542666658152
vacation yet berangkaat lagii,1.9911514355784452
made happy emo_pos,1.5438767120534895
worry fixed emo_pos,1.5134039984465586
give yet receive le ok lng siguro un kesa give yet receive nothing emo_pos,3.0276975149170555
interview day today sending lotsa lotsa good luck xx,2.4601375169043243
child,1.0
hear lot see lot say anything emo_pos,2.228476714958961
thank u mistress emo_pos,1.4589166754845757
hour beauty sleep ready hour pure organisation office weekend emo_pos oh,2.9359824185510988
good afternoon emo_pos,1.4885527818612845
know life australia talking friend cuz like thanks anyway emo_pos,2.9685076052509944
haha thanks man emo_pos fingerscrossed delve deep htaccess file,2.800238357943544
saw adf womad gran canaria yr ago best gig ever crazy time emo_pos,3.45404021083142
nice day work today tmrw emo_pos,2.2504761299897083
twist defined hell feel like youve made break emo_pos teamnatural,2.9867195984850587
huni emo_pos xx,1.4882588098191865
hi would like concert let know city country start working thanks emo_pos,3.3315220462618167
actually going yayayayay gon na first yt convention lt,2.9359837206349413
sure mate nt worry thanks,2.1569921240860035
snapchat sexyjudy19 snapchat kikmeboys tagsforlikes pussy gay indiemusic sexo emo_pos,2.8172789186006035
v nice day happened surreal emo_pos,2.0232348273914353
well done good get thing way emo_pos,2.512465674014654
thank emo_pos,1.2380590092427857
love love love emo_pos,1.094319630335548
bet planning secret baby shower chloe say barely know computer,3.1209852148211965
bday day,1.3621544232706062
check youtube link might like another person trying live dream emo_pos,3.1850785688987044
see brighton last year wedding anniversary year birthday timing impeccable emo_pos,2.9451597260698925
fucking slayed emo_pos,1.5057790269098559
happy lately emo_pos,1.4698762989654477
love nickname babygirl emo_pos,1.739129124416472
quick notice regarding request dm open people request tweet thank emo_pos,2.7894281250536834
hahaha u serious himmat karain aur moo pay baat karain emo_pos u wo nt believe meri debate abu k cousin k sath hoteemy uncle,4.109786332119054
thanks emo_pos,1.2651372398130718
eye men speak word tongue pronounce native american proverb emo_pos,3.030311837354172
bonding lovable girl life emo_pos lt yesha montoya,2.646663539664346
aww bestfriend look emo_pos,1.8318760541908403
pick please emo_pos,1.5144572533311704
thanks support emo_pos,1.5128054986263282
ready eagerly waiting next question bring emo_pos jabongatpumaurbanstampede jabongatpumaurbanstampede,2.4995560478840497
spotify save day traffic emo_pos,2.0227698704938195
happy friday everyone emo_pos,1.845435770606932
indeed emo_pos,1.146589952295531
received payment order processed emo_pos thanks shopping spree,2.638405396292478
supreme court even give decision sunny leon virgin p,2.803509107242748
cheer emo_pos,1.1631546994730426
know saying know emo_pos,1.5018015915282033
amazing glad hear could make friday morning little better emo_pos,3.0540717381709737
fantastic show already want buy ticket another concert,2.8177576370721664
photo randy9bis beautiful physique shaved uncut tattoo sexy boi emo_pos,3.0237144819288004
cheapest printing world looking regular printer country close nz ireland drop ship printer emo_pos,3.3090582476010018
hiding behind large format camera emo_pos,2.2922574026515705
thank,1.0
blessed friday everyone emo_pos,1.7999894243272676
replying mention p,1.4014862178391896
got half day excited senior year emo_pos,2.4561901421307044
u raid good way emo_pos,1.7565524629855576
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
going back england today turn phone conserve battery everyone good day emo_pos,3.247772440577977
sweet emo_pos,1.1602380492773277
home feel secure comfortable emo_pos,2.052084223454161
goodnight guy emo_pos,1.5336617270243704
thanks tweeting emo_pos,1.4531076318848617
allah swt always reply prayer yes yes better plan never emo_pos,2.985570827658373
friday,1.0
yes course pop email reservation date get right back emo_pos,2.992705221837743
great hear glad could help emo_pos localgaragederby,2.470918721656268
thanks wendy let friend yaa emo_pos,2.220402301056199
good bad day god u emo_pos,2.045391969342088
yayy good work ca nt wait campus emo_pos,2.618303337370265
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
hey guy live min want fun low ranked game subgames faceit today emo_pos,3.4416161492271318
wait whats snpcaht nt mind asking emo_pos,2.4557873623190956
okay well hit subscriber put logo giveaway two new channel,3.1184175819288718
nt cry hakhakhak emo_pos t__t,2.0128309734455345
nt know kyungsoo animated movie inside nice animated movie emo_pos,2.3800570955751352
viewed property agent said kitchen need attention like accurate description emo_pos,3.1466680516165786
yes emo_pos,1.1935107322093983
nt affect theory update vid tomorrow made clear emo_pos,2.8239982933363423
would nt love big juicy selfies emo_pos,2.4406981643059997
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x4,3.0657696267790966
follback emo_pos,1.1670625849905654
sorry nic dont ya worry surrender emo_pos,2.494062487364736
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
look caught emo_pos retweet marine fish underwater sea ocean,2.8431524216030053
emo_pos,1.0
garden stunning even rain yvette emo_pos,2.2847930513245767
love author pic mwf programme going rock emo_pos,2.6273972851782252
taal lake love.emo_pos philippine retweet,2.229743995360023
see monday emo_pos,1.4998496131265946
emo_pos want ff,1.5476550344799238
emo_pos,1.0
scurri agile shipping solution available market book free demo emo_pos retail delivery sme,3.4851055251084913
dead,1.0
welcome emo_pos,1.1910254511559744
thanks omar emo_pos,1.421327352702466
pre ordered r.o.b game watch emo_pos,2.0583786713853747
india biggest loser kamaal r khan amm wait nobody near big loser u r,3.0077378627146634
day tomorrow emo_pos,1.5357162991527222
collection emo_pos retweet,1.5197269090197492
hey buddy thinking nt anything would nt emo_pos,2.476249835988173
ff hopehousekids pitmantraining walkersmithway let try keepitlocal emo_pos,2.6497250902386678
stay emo_pos,1.1658137754342262
beat sehun emo_pos,1.5061854629761395
great start se100leaders shining light good business emo_pos,2.6231177623218054
thank donna uneventful fine emo_pos,2.0167777325772507
yeah right perfect let pretend video song anything else make nt suck emo_pos,3.4596726880719277
sofa surfing emo_pos cunt,1.8057780840440134
best burger far agree emo_pos retweet food burger,2.2695860716078653
thank retweets emo_pos,1.4757457355678965
stats week arrived new follower unfollowers emo_pos via,2.718813618070244
ever let forgive emo_pos,1.7900131408707167
pretty amazing hell oh yeah playing video game emo_pos,2.871703324135705
unfollow spree account fave tweet wo nt unfollow emo_pos,2.4276754789485704
good morning thank rts follows mention favorite convos sharing amp rescoops keep good work amp great day emo_pos,3.799530134152543
love multiracial couple like royal fk narrow minded asshole walking planet emo_pos,3.282169364959844
haha feel maybe,1.7295233376380483
type warlock emo_pos,1.5059504765158644
u beautiful man yeah sometimes,1.9920260850073512
hi faithful follower emo_pos lovely night lt,2.4538707308414245
thank emo_pos,1.2380590092427857
happy birthday emo_pos,1.551623205687151
love emo_pos,1.2447133319073662
hot air balloon festival emo_pos retweet,2.289460545956692
thank lovely,1.3988195185506989
always looking new country add growing list pas feedback emo_pos gt mj,3.3196184179214447
body still hurt af got home emo_pos,2.4948306737307617
tracerequest good selena emo_pos,1.7564744752533934
something weekend body weight workout week emo_pos,2.4717446259608264
maybe issue end sure shoot email right away emo_pos,2.870348375416526
hi madison supposed twitter family emo_pos beonknockknock,2.4495598419508244
thanks sent emo_pos,1.4655955615344127
stats day arrived new follower unfollowers emo_pos via,2.7134367253129823
im fan p,1.4120004893936955
made final design please check emo_pos,2.29971684062217
visit blog thanks,1.6870859123817172
apparently getting internet monday guy new video going tomorrow anyway emo_pos,3.1746533729809268
loving buy one get one tree idea emo_pos,2.44701808226609
look caught emo_pos retweet,1.805071412464614
friday emo_pos,1.2051835786769634
congraduation gent emo_pos cc,1.8064048900743328
sweet tooth emo_pos retweet icecream food,2.289780590798675
like friend emo_pos,1.5505095775923623
bitchface perfect,1.4005534380133704
apparently still dm limit dm limit tho emo_pos,2.123909915852128
send free organic coffee emo_pos,2.0571069510003683
morning everyone open every day sunday emo_pos hello weekend come say x,3.1816928851477413
thank emo_pos,1.2380590092427857
please use york resident card available nearest u central library lendal emo_pos,3.177263711431256
followfriday thank top influencers community week emo_pos,2.4926750244609948
got working tom well done,2.215457506936359
go catch member pikami captured,2.2005044301524634
fulton john sheen baloney unvarnished lie laid thick hate blarney flattery laid thin love emo_pos,3.4703792527908206
ah sachin bring unimportant stuff like context dampen excitement emo_pos,2.9953321767321675
ff follower let try keepitlocal emo_pos,2.2721858891909403
especially hehe might show fish,2.2246269053529097
yu comparing bellybutton emo_pos,1.8064048900743328
let stream rocket league part via,2.4047274168686306
welcome emo_pos,1.1910254511559744
google made narendra modi really sad imran khan becoming prime minister p,3.2866658273476808
u look angel one emo_pos flipkartfashionfriday,2.0543084398948963
aand went team whatsapp group emo_pos,2.2885645870479387
looking good let u know think tried emo_pos,2.4799123335595645
hi macauley mexico sound lovely emo_pos nt plan add new country moment however,3.4248450203928007
hi bam follow bestfriend love lot emo_pos see warsaw lt love lt x3,3.0657696267790966
wheen,1.0
thanks baby girl emo_pos xx,2.0564063936272032
thank good luck emo_pos,1.8216679029786196
heechul oppa emo_pos teenchoice choiceinternationalartist superjunior,2.2946458309720934
free slice toast every large coffeeweekdays emo_pos ask u offer emo_pos,2.8941751864478027
oh still stuck island need learn sail ship faster,2.9576352794192413
friday give u call today commercial farm insurance requirement emo_pos happyfriday lookfortheo,3.1408758079183485
follow stay updated emo_pos,1.7718673510364762
oh happy hear emo_pos lovely day,2.298846629405209
keep better better every update emo_pos,1.980537773722064
never bad time bath u rubber duck emo_pos quacketyquack,2.6753073478989395
art thou emo_pos,1.5066430458908768
emo_pos,1.0
got home emo_pos,1.5354976432492853
im hopefully home april week emo_posemo_posemo_pos,2.4108861038827185
flying panda airforce city clark field pampanga hot air balloon festival emo_pos retweet cute hotairballoon,3.7462651596824967
yep proud troll emo_pos,1.80630749893054
blog totally rock,1.724345904759458
new video week emo_pos updated face amp brow routine oily skin maricarljanah via,3.4146597521754085
cup empty,1.4142135623730951
come fly baby emo_pos retweet marine navy airforce battlefield,2.844836287421549
rn currently degree fahrenheit really warm good emo_pos,2.6364535534457016
havent tweeting year kinda miss emo_pos,2.2924545971479087
yum,1.0
collection emo_pos retweet,1.5197269090197492
bestfriend nice friend emo_pos,1.8443462622843048
big love hug babe emo_pos,2.0430579071937327
nt place peaceful relaxing emo_pos retweet,2.246654092765927
right emo_pos,1.1817422859547355
usually high stool three kid waiting topple,2.630594319898366
love coco folk emo_pos,1.7580845661279856
retweet emo_pos,1.1774901897326622
great stephanie good luck training emo_pos findyourfit,2.429035393200058
preferred term whomosexual otherwise sound like plan emo_pos,2.648863681410049
last order july please emo_pos,2.066800754977296
aug super packed however rather thing rather work home emo_pos,2.683586614491164
summer style stack pandora ring lady emo_pos ring favourite,2.544260655034144
cant wait emo_pos,1.526178189604657
great attend digitalexeter last night hear interesting talk digitalmarketing sociamedia emo_pos,3.14232186778283
congrats pink emo_pos,1.5092156646653376
hope enjoying ride andy emo_pos,2.0403273718526926
bom dia todos good morning emo_pos,2.220389604029797
thank following certainly look emo_pos,2.0405647529808704
forklift warehouse worker get fridayfeeling emo_pos,2.2502595017657843
go first give extra tweet done emo_pos,2.503497798845059
immature love say love need mature love say need love gandhi emo_pos,2.4150455157616166
welcome pop heaven glad enjoying emo_pos,2.2758165240542416
everything kid section ikea cute shame nearly month emo_neg,-2.843362984663219
heart sliding waste basket emo_neg,-2.0477475585082536
hate japanese call ban emo_pos,-2.2063504367729787
dang starting next week work emo_neg,-2.25544638807546
oh god baby face emo_neg,-2.0619709803923403
make smile emo_neg,-1.5044079437696425
work neighbour motor asked said hate update search emo_neg,-2.8295088538109394
emo_neg sialanemo_neg,-1.1124152732025274
athabasca glacier emo_neg athabasca glacier jasper jaspernationalpark alberta explorealberta,-2.3427579778557868
really good amp g idea never going meet emo_neg,-2.6804838759088407
mare ivan emo_neg,-1.4939797476624552
happy trip keep safe see soon emo_pos emo_neg,-2.6832561608044907
tired hahahah emo_neg,-1.488224679852396
knee replacement get amp day emo_neg ouch,-2.4153283800608842
relate sweet n sour kind bipolar people life cuz life full emo_neg,-2.9794458608053778
pleasse emo_neg,-1.1124152732025274
im sure tho emo_neg,-1.813133342048845
feel stupid ca nt seem grasp basic digital painting nothing researching helping emo_neg,-3.3959713209370554
good lord emo_neg,-1.4626595615804092
feel lonely someone talk guy girl emo_neg,-2.495624462919117
assignment project emo_neg really,-1.7708837989302135
want play video movie someone emo_neg,-2.2874157413795047
choreographing hard emo_neg,-1.4843781889692833
email link still say longer available emo_neg,-2.484713869663981
cry bc miss mingming much emo_neg,-2.2284559574921983
sorry emo_neg,-1.1953888036761244
mom far away emo_neg,-1.8139999885912448
truly sorry emo_neg safe flight,-2.02820356162414
friend emo_neg,-1.1590625450240548
oh emo_neg hate happens get sad,-2.2725186191509685
oh dog pee bag emo_neg take newwine15,-2.465817003473048
doushite emo_neg,-1.1124152732025274
late emo_neg,-1.1475855346616195
suck much sick plan start work first gundam night nope emo_neg,-3.160998094733812
dollar emo_neg,-1.1124152732025274
