text,score 
love much follow please follow please emo_neg x15.331,-2.403901919617806
look like gon na long night good thing far roof emo_neg,-3.150957963874848
emo_neg get u nice lil gf,-2.0274201761038384
really nt want see emo_neg,-2.0782482455175857
emo_neg wish could sweet,-1.7942231712936292
going indian politics every one blaming year still representing school life emo_neg,-3.276648211705151
corbyn must understand labour new member change party fortune yet another rant woman emo_neg,-3.6074818818911956
baby emo_neg,-1.1621431235363473
icecream leeds emo_neg,-1.4941271309635185
omg happened emo_neg,-1.5229391978827747
miss cutie ry emo_neg,-1.7344103154208526
last full day london emo_neg,-2.052191844353211
oh used love dj derek hope okay emo_neg,-2.648500049105762
emo_neg already planning lfccw hope meet guest,-2.462270249701054
feel like nt twitter like emo_neg,-1.967782476262533
america good ontheroadagain2015 tour four song performed emo_neg,-2.6544125870576027
hate weekend mean work emo_neg,-2.075780262310204
follow emo_neg,-1.1863059857311131
miss everything emo_neg,-1.491029161592778
halaang emo_neg done cry,-1.785104519909106
recieved order morning flip flop emo_neg hopefully forgotten,-2.675818999990421
trying use twitter account caesarspalace socialrewards say account nt meet requirement damn twitter emo_neg,-3.1570177020971797
emo_neg gon na running cali woe,-2.241595264907488
cant believe missed follow spree today emo_neg,-2.473587014323263
lol job since realized many fuckboys world emo_neg,-2.672461730777511
love much follow please follow please emo_neg x15.330,-2.403901919617806
delivery chrompet emo_neg,-1.4953476863508202
get sick easily weather change emo_neg hot cold immune system weak,-3.1538728689813094
need lush bathtub emo_neg,-1.7580787149941064
great got php5mysql libmysqlclientdev sync broke dev server emo_neg,-2.833441325396857
wish could join emo_neg,-1.7831261449029472
miss pleasanton friend emo_neg,-1.7441870216322481
wala load e emo_neg try ko text u later,-2.492612248811485
love much follow please follow please emo_neg x15.329,-2.403901919617806
definitely lucky heard quickly way early nightmare everyone emo_neg,-2.853840501364577
megan fell asleep already emo_neg,-2.0456095401521193
miss mom emo_neg,-1.4880923650884403
heed emo_neg,-1.117606391946805
love much follow please follow please emo_neg x15.328,-2.403901919617806
gwss,-1.0
see charade become day day living emo_neg,-2.247991748251691
know play one last time need one take home piano amp cant rest fml emo_neg,-3.5541552705988937
love much follow please follow please emo_neg x15.327,-2.403901919617806
scored work emo_neg,-1.4646387361616051
yeah last time planning file police complaint much yelling switch place emo_neg,-3.277943422730548
contact whatsoever anybody emo_neg,-1.80240015508734
yeah horrible nt emo_neg big hug amp mean lot x,-2.8267648875235674
want pete wentz emo_neg,-1.7411074887810623
yeah shogi took emo_neg blameshoghicp,-2.040111810838567
met new kind people new classmate new set friend everything new dont find bestfriend emo_neg,-2.9234894124527653
hey internet anyone trouble ordering fixedgearfrenzy day amp dispatch notice getting worried emo_neg,-3.4379368304712545
theyre cute emo_neg,-1.48209369980745
idea week say rip hat emo_neg,-2.2736698227408216
hope shamuon right tokyo emo_neg,-2.01760585690905
sent home allowed work broken toe emo_neg managed fuck horrendously jumping,-3.1596168788685945
feeling u nt wan na leave someone open house emo_neg,-2.820060875142607
love much follow please follow please emo_neg x15.326,-2.403901919617806
hasb sm k message atty hain mujy sirf emo_neg,-2.6849008191509864
keep waking nightmare emo_neg,-1.8035654486894983
pls win emo_neg,-1.5213401346015853
emo_neg work like time,-1.8415101907662974
well nt etc emo_neg brum cyclerevolution,-2.1873810180546904
dbn miss bruh emo_neg,-1.7483471423969994
caanntt emo_neg,-1.1124152732025274
oh dear lost payment last year amp wrote say account overdrawn tbf find complained emo_neg,-3.7066656355719987
zayniscomingbackonjuly26 im cry hope zayn come back side nt want believe emo_neg,-3.2818412379370523
damn give back emo_neg,-1.8152755074409392
gone emo_neg hello offer free perfume sample giveaway site please check bio,-3.3101596197617607
love much follow please follow please emo_neg x15.325,-2.403901919617806
oh noess emo_neg,-1.4634429045758677
finally watching last topgear episode hopefully wo nt end emo_neg,-2.9776635608976845
thought worthy bridesmaid gt emo_neg,-2.025728182200413
yeah emo_neg could nt find nh dentist,-2.4200103669817197
looking forward tomorrow gathering omg la sudden change emo_neg,-2.847363982683193
love much follow please follow please emo_neg x15.324,-2.403901919617806
yet another randomrestart randomreboot lumia windowsphone microsoft update addressing issue emo_neg,-3.1769725477600046
lucky emo_neg feeling hungry nt wan na get bed either got ta wait,-3.4264303817105404
kpop female solo ruined short male rappings emo_neg,-2.6853155392611763
emo_neg,-1.0
please sponsor u love emo_neg would mean much begging please notice u,-2.806524642177566
yes mean stuck striker unless lvg play behind one emo_neg,-2.9911319834379375
fuuck emo_neg,-1.117606391946805
helpp emo_neg u.s want order refurbished cintiq companion online card originates outside u.s,-3.158127692847909
finnick part final book emo_neg movie going sad askfinnick,-2.827517161370411
inside closed container im scared emo_neg ca nt even touch emo_neg look hairy hahaha,-3.4354440223920304
love much follow please follow please emo_neg x15.323,-2.403901919617806
two day buried email emo_neg,-2.0284677874494506
omaygad didnt know vic got surgery emo_neg amber emo_neg tt.tt,-2.649819710921769
hope feel better emo_neg,-1.8253589429207975
hyper today emo_neg,-1.4723376284188245
la vega snapchat story sad want go back emo_neg,-2.8129755765300195
love much follow please follow please emo_neg x15.322,-2.403901919617806
hungry emo_neg,-1.1379530600628665
hi imiss emo_neg,-1.4832240778234205
love much follow please follow please emo_neg x15.321,-2.403901919617806
love much follow please follow please emo_neg x15.320,-2.403901919617806
feel bad lmao ohh wan na know felt louis first time met h emo_neg,-3.43796251291117
know.for limited prepaid stuff emo_neg,-2.250570764412089
thought today pizza day sadly none manager usually buy emo_neg,-2.9994043727071746
love much follow please follow please emo_neg x15.319,-2.403901919617806
want go grandma grandpa farm lot cow chicken sheep horse fruit vegetable emo_neg aww help,-3.694693146608371
bored puking delirious sleep emo_neg motilium pack shite use also grumpy gt emo_neg,-3.3430544173504537
want busy moving house got ill still ill emo_neg,-2.4503898332174994
love much follow please follow please emo_neg x15.318,-2.403901919617806
would terrible emo_neg,-1.5064870429920116
im tired af need ignore bc schoolwork emo_neg,-2.648621950595921
want taco emo_neg,-1.4529227087958254
whats phoebe name shot ca nt find emo_neg,-2.598669676528523
love much follow please follow please emo_neg x15.317,-2.403901919617806
sorry emo_pos emo_neg block,-1.7880650255735897
yes nt last year cycle massive puddle see huge pothole get stuck amp fall water emo_neg,-3.7942379305821956
time control emo_neg havent able emo_pos miss emo_pos,-2.3685981661707407
love much follow please follow please emo_neg x15.316,-2.403901919617806
nt followed yet emo_neg,-1.7844546066619302
infinite im sorry cant emo_neg,-2.0579553607470693
im sorry emo_neg,-1.5515282456117012
turn notification past day emo_neg,-2.0219630706966116
hi robyn really sorry one necklace emo_neg rachel x,-2.6008672404913318
ang cold emo_neg,-1.507077555745861
amazing set question bhai keep upemo_neg missing e ramzan u emo_neg,-2.8471161901606084
yet emo_neg hopefully soon finger crossed coming clapham,-2.6724474828734337
emo_neg need investigate,-1.4596295188347592
one gift emo_neg feeling jealous,-2.0450318327266097
friday night live sth au purchased digital pas still wait see delay emo_neg,-3.4478157695404748
oh dear emo_neg xx,-1.8079507612787187
movie essentially cut beginning book plot emo_neg,-2.485547983350301
tonight got photoshoot emo_neg,-1.766755923721326
austin mahone ever need emo_neg,-2.015442766207443
shut emo_neg,-1.117606391946805
oh emo_neg well would nt hurt visit doctor,-2.620933294185674
andaming memorization emo_neg,-1.4939797476624552
anyone emo_neg,-1.1410797833783606
cotton candy favourite emo_neg time stock,-2.248221018955723
ca nt sleep emo_neg,-1.821830707910473
poor baby sickemo_neg nt concept swallowing snot choke emo_neg,-2.7825484281385213
feeling emo_neg,-1.1663193026836343
guy add kik taknottem477 kik kikgirl skype booty nude mpoints oralsex emo_neg,-3.1295039932045148
aw man get better soon emo_neg,-2.291949352730131
maybe im listen like emo_neg stay old btob song,-2.831599851263108
god please help emo_neg,-1.7865908599483618
really miss emo_neg,-1.5537065245128134
keep saying busy mine emo_neg,-2.063691679918769
going moment emo_neg percentage ohh please,-2.2332493631974994
nobody go emo_neg,-1.4922594824618627
snapchat shoshannavassil snapchat hornykik selfie gay porn quote camsex emo_neg,-2.8313367632225606
wish going taylor swift emo_neg,-2.0141428791716534
flat love make puke emo_neg,-1.9937820675500666
heck emo_neg nt follow,-1.7303039858984146
a9 would ice cream without ice emo_neg wsalelove,-2.4007099381890713
many people asking back la emo_neg,-2.268427007806181
look painful emo_neg,-1.5021072801715756
snapchat guy sexyjane19 snapchat kik horny bestoftheday photo goodmusic sexual emo_neg,-2.974239913565841
delph minute debut emo_neg,-1.7986963865546226
lart emo_neg,-1.1124152732025274
might sew know someone took orange chair emo_neg,-2.648704572796133
already left emo_neg,-1.5235939559728242
nt meet emo_neg skyfall premiere age ago though yummy like cake,-3.104483917995262
woke pee sun coming ca nt go back sleep emo_neg,-2.95350790407666
sorry emo_neg,-1.1953888036761244
manteca emo_neg visiting dad,-1.7955931426925438
asked probably stab emo_neg found speed massage chair shiatsu setting heat le risk,-3.4905474617098475
emo_neg edward hopper,-1.4939797476624552
eyyah emo_neg man utd born best,-2.269464240614094
booked trip crisis emo_neg,-1.8003456310362846
missed goal emo_neg real,-1.8028107073719344
really sad live photo set cart shop logged emo_neg,-2.8147481323612937
aa emo_neg need decide waifu like tomorrow,-2.4272666172574677
happen babe emo_neg,-1.5121445336138277
playing give heart break memory breakup episode emo_neg love song tho,-3.1686360948258336
emo_neg cold never bothered anyway,-2.0451887085099623
also dream joe want hug tell cute emo_neg,-2.665596392493989
emo_neg like major fan bias syndrome get shy around bias emo_neg,-2.6275226981947997
stream pixelated emo_neg,-1.4911018560838583
actually decide come see ive tried give like time emo_neg,-3.0001300948982217
weh thought sa may bank emo_neg,-2.2788904440152953
wanted get nt uber ice cream area emo_neg,-2.5969144753012587
maymay ever make plan advance huhu emo_neg need like week allowance na magpaalam,-3.405745289952577
amp tf ca nt find subtitle oitnb need understand chang backstory emo_neg,-3.2242990434919934
jeremy kyle close home morning emo_neg,-2.2611059088122896
going home emo_neg,-1.5368714688638379
miss emo_neg,-1.214767210592236
u emo_neg,-1.0
miss boy together mean emo_neg,-2.0276134256423237
bus late time get food work emo_neg,-2.4573393413141487
gim emo_neg enjoy meal,-1.7986246073993135
realised month clean wow think neato emo_neg,-2.470629930104761
wru scissors emo_neg,-1.4939797476624552
dear plz nt post creation public without permission amtired telling every1 emo_neg,-3.285705780276501
nt app emo_neg,-1.4504900598572052
imysm emo_neg,-1.1124152732025274
bank bank tut emo_neg,-1.4227016173392684
think messed ankle emo_neg,-1.7786072796156982
trop tard emo_neg,-1.4939797476624552
managed month account amp emo_neg tax credit deadline st get child tax credit cut oct,-3.208558707129669
gave away last night didnt hear anybody emo_neg,-2.6867913576764413
hear many frog morning emo_neg,-2.053445319569315
im cry right baby emo_neg,-2.0786245043740026
online please emo_neg,-1.4873659642331667
nothing shepherd bush either emo_neg want ice cream,-2.6466738564152568
friend whatsoever lol emo_neg oh well,-2.2689419573571135
premiun feature making emo_neg notcool,-2.050377893142424
almost done sa lahat ng araw bakit naging saturday pa final ko emo_neg,-3.482278953123313
gyu r u cute emo_neg hurt ok,-2.0562826632197866
emo_neg lmfaoo,-1.117606391946805
awake since like three emo_neg,-2.0347185159747196
well say deleted twitter app week ago literally downloaded sorry emo_neg,-3.1524592007432997
acc ca nt look emo_neg,-1.9972363726366196
still nt emo_neg,-1.5448933604444517
come online babe emo_neg,-1.8120046310641174
aw hoping emo_neg,-1.5145690496101363
wish friend played league emo_neg,-2.027258567760347
literally feel like eating good fruit emo_neg,-2.4443913207630534
ca nt afford please give first full mashup pack please emo_neg,-2.95372981084446
gon na watch eu lcs hour emo_neg help need sleep,-2.9712846125863583
hope find new home emo_neg,-2.083979924105987
real talk account match emo_neg,-2.064493221754189
typo ye emo_neg,-1.49534768635082
dont come italy emo_neg,-1.7731203298993399
yass emo_pos,-1.390140646871269
rly wan na spend christmas relative yr emo_neg,-2.637070662308661
really first ever edit haha emo_neg,-2.260629979042504
luck move sydney everyone decides nt want go emo_neg hahaha,-2.9331553821018996
nt get mb need cut perf nt cut programme emo_neg,-2.524183989836584
like min ago bought dinner emo_neg,-2.261143479166992
ur actually watching smh bff yes hashtags bc u love jk omfg im hyper emo_neg,-3.579909233654022
tired amp grumpy today hate missing exercise make feel much better go combat holiday emo_neg,-3.68914368907953
stomach hurt much want cry emo_neg,-2.2716868711061
sudden emo_neg,-1.1215854085596515
still dosent work emo_neg,-1.750871248358659
sod law emo_neg think christmas sale,-2.2676761050010006
delph emo_neg,-1.127665064183767
trying call getting busy signal emo_neg want request yahoo yodel,-2.987333469471885
literally pas lately emo_neg,-1.804455959896472
going die sorry emo_neg,-1.7635558935592306
jokingly said seriousness emo_neg,-1.7830653201495004
regret getting starbucks emo_neg want sleep ca nt,-2.569328764063475
think sick emo_neg,-1.5299544265786618
snapchat lynettelowe snapchat kikhorny interracial bestoftheday naked goodmusic sexysasunday emo_neg,-2.836489545643453
hope okay emo_neg,-1.525877223572207
today weather sum feel going work emo_neg tgif,-2.6283176699478994
oh gahd get well soon amber emo_neg,-2.4466663220129803
rumor said zayns gon na back month rumor tho emo_neg,-2.573661107671634
bts week ago emo_neg,-1.7911148109479738
time dragging today looked clock disappointed discover nt even yet emo_neg,-3.091896094719312
obyun unnie emo_neg,-1.4939797476624552
im literally cry right emo_neg,-2.0671973557146575
wayhh emo_neg,-1.1124152732025274
ahh food poisoning prevalent emo_neg,-2.054521280035175
controversy emo_neg,-1.1124152732025274
sorry emo_neg,-1.1953888036761244
name tho emo_neg miss,-1.7874937308378511
poorly emo_neg bed netflix today,-2.0420921595228845
feeling sir emo_pos,-1.714325111018359
really want sushi emo_neg,-1.7596051414174374
week emo_neg ca nt wait week,-1.8658446743710897
want emo_neg,-1.2067072842175617
anyone managed get ubericecream yet keep getting busy message think worse tube strike emo_neg,-3.5925634081132807
feel like going throw emo_neg,-2.0126725334347784
good inch got nw meck lol emo_neg,-2.4423737804709393
ca nt sleep emo_neg,-1.821830707910473
one awake emo_neg,-1.492728765017349
oh emo_neg miss emo_neg,-1.6452517996410605
delph injured already emo_neg mcfc,-2.0440664939620836
fresh news still impossible play emo_neg,-2.2558716451978773
oh emo_neg anything yo ucan,-2.0321266462061116
understand emo_neg sad amp depressing make extremely anxious poc,-2.806042936995989
guess blocking number phone spam sm feature wont work using specific word since guy write sinhala english emo_neg,-4.115434005673626
billionaire world island maldives dheena fasgadah alvadhaau emo_neg,-2.6793601036736545
burned pizza roll emo_neg,-1.79842537060246
help emo_neg,-1.1621431235363473
live countdown v app still confused function watch desktop emo_neg,-2.8221367904328414
snapchat evelineconrade snapchat kikgirl like4like facetime kikmsn amazon selfshot emo_neg,-2.834407306507256
wanted panda like day emo_neg,-2.0004134299662133
awful news mum us birthday cake every year none emo_neg disappointed,-3.1896759312159233
wan na go back go backk emo_neg,-2.1930794655918673
wake emo_neg,-1.1362291530473738
think could last photo together hate transfer window emo_neg,-2.835114940115112
look relaxing emo_neg,-1.47831693973772
oh im prepared get girlfriend emo_neg,-2.220250972283976
hi dan bad dull overcast rain due later today emo_neg,-2.9908850222289143
inactive emo_neg,-1.127665064183767
ahh get well soon amber emo_neg,-2.2730259076676043
amber emo_neg,-1.132353519642096
hey yeah could nt see anything even checked spam folder emo_neg,-3.1201960461861575
hate late bc wo nt wake early end wasting day emo_neg,-3.1314249223525215
emo_neg miss much,-1.5595764596264523
cant wait truck fixed missin hangin wiff mah friend time emo_neg,-3.1408225101966303
music team interactive dept emo_neg,-2.0478577446391597
waste cherry bakewell emo_neg,-1.797548512632563
collecting five teal card time getting prize make sad emo_neg sect tennunb,-3.2742939198422265
rather stay sleep weekend go emo_neg,-2.2505700548466114
love episode skip doomsday episode please emo_neg,-2.077283649023969
feel emo_neg,-1.1863059857311131
feeling little neglected visit postie today emo_neg,-2.4566670067792598
wish got goodnight message emo_neg,-2.016660062821834
nt read donation emo_neg,-1.710608355614038
wish money afford emo_neg,-1.802251256665761
headache emo_neg,-1.127665064183767
feel like weird person shipping bellamy amp raven everyone ship clarke heart want want emo_neg,-3.5608121286674845
miss emo_neg busy week,-1.8049372759678688
feel bad helmy emo_neg,-1.760815817162027
followed thanks please followed emo_neg,-1.6682248881133392
want want emo_neg,-1.112606230086153
miss uh yr cnt wait c uh emo_posemo_pos,-2.199156713988169
feel like winter emo_neg whereisthesun summerismissing,-2.2167378812699803
gon na longg night emo_neg,-2.015295445067019
another ridiculous headache emo_neg,-1.7986850623536383
sorry hear emo_neg hope ok nt stream lately got new job stocko back,-3.4066759412608234
want chocolate lucozade emo_posemo_posemo_posemo_pos,-1.9460833647009024
people ask nt leave house world scary fucked shooting explosion everywhere emo_neg,-3.291694197184488
emo_neg,-1.0
happened gyu emo_neg,-1.5001367602883229
beh emo_neg,-1.117606391946805
worst mental block halfremembered song melody head n ai nt leaving ca nt recall whole either emo_neg,-3.7282382660320184
emo_neg sound like reached level,-2.0137170549087626
followed thanks please followed emo_neg,-1.6682248881133392
wish emo_pos please get signed xx,-2.3784560870215374
actually say time mouth open emo_neg,-2.273541658371418
feeling let emo_neg thought favourite favourite,-1.8678584133763867
emo_posemo_pos target ftw,-1.7218337710730331
never enough sleep emo_neg,-1.817909359117965
walking alone difficult walked mile someone coming back alone difficult emo_pos h n u,-2.7546423687286428
moving day emo_neg,-1.4857310883522579
asked first emo_neg pfb,-1.7920925350459258
even nate think emo_neg dropped place already,-2.465664276043172
first time travelling expo amp worse part ive expo emo_neg,-2.592755695023829
miss jisoo emo_neg,-1.4330331821791935
went fuck ur chloe reply selfie got anon omg u hate chloe emo_neg,-2.918269397812585
like mager wiemo_neg,-1.6663939368261524
u knw wht big fan n went set bt nt get chance meet emo_neg,-3.2669892675545213
laura dont meet next year im gon na sad emo_neg,-2.9928556725068054
still mad knee emo_neg,-1.7707046885227713
gutted never went distant world london well long emo_neg,-2.8505252054543178
stop buffering emo_neg,-1.49052052980926
going insane id wrong amp account wo nt go away open account emo_neg,-3.1440070515297505
charli hot every time finland emo_neg,-2.2492225647597945
eh guy ganas face ah emo_neg,-2.2678187065349857
still studio sun coming last good morning arch camp emo_neg,-2.9828400869361293
love know need emo_neg,-1.8436165012277035
name movie sound sad emo_neg,-2.0559517546256325
followed thanks please followed emo_neg,-1.6682248881133392
lyin emo_neg lmao,-1.4929596553470137
jealous emo_neg,-1.132353519642096
feel sick emo_neg,-1.5295780964844907
miss hair colour emo_neg,-1.7695895923772569
kian love kian love youu emo_neg ca nt get today omg,-2.4908680152264155
supercars amp ice cream many gurgaon location emo_neg pls add location,-2.817014587616877
hate emo_neg see,-1.5361999166296076
bored emo_neg,-1.1410797833783606
whyy le emo_neg,-1.5066704289057886
followed thanks please followed emo_neg,-1.6682248881133392
word satire general situation hurt much emo_neg,-2.453458182822453
regretting peanut butter sandwich rn sore mouth making thing difficult emo_neg,-3.18079014785428
garden update tree gone emo_neg,-2.052995881056862
beer lovely emo_neg,-1.4955275580296117
assignment failed emo_neg,-1.5028859079408114
say hello viners palembang please emo_neg,-2.224475381161045
sorryy emo_neg,-1.1124152732025274
aww amber emo_neg,-1.5078686571984894
im sure fany happy emo_neg,-2.028976051730895
sad sad sad kid emo_neg ok help watch match hahahahaha,-2.5308331393179397
early day boner mercy emo_neg,-2.018119437591645
mad yuki egg gt emo_neg see im mad gt emo_neg gt emo_neg,-2.316134378246442
look like finally time get rid old emo_neg,-2.643253998821583
ever hear mary know live emo_neg,-2.2588539974803172
emo_neg jake gyllenhaal talk impact heath ledger death via,-2.8538381787823863
miss btw emo_neg,-1.4455548335320323
emo_neg,-1.0
see oh hunny emo_neg u know end line u need friendly ear know said b4 still stand,-3.5498673671361356
data depleted wish could come back say sorry mbasa joking still emo_neg,-3.264844352658285
break heart cause hard emo_neg,-2.0593075107158203
kat office client emo_neg,-1.7975909706150666
esp came hour x ray hope make feel like cry go back emo_neg,-3.285461929980156
emo_neg aah maybe type block people easily least nothing personal yeah still suck,-3.450442614711242
anybody collection suit episode season pacopy emo_neg,-2.4917611840217386
woke another migraine emo_neg need proper rest moment ca nt,-2.953632105008502
made really angry sad emo_neg new biome,-2.4484736479706415
emo_neg mosque w sit outside whole time smelly annoyed,-2.6545586064678046
taxi emptier ciara concert emo_neg,-2.052329983786941
stomach hurt bad emo_neg,-1.8076456219763424
fun even though wo nt able see emo_neg,-2.664694902637891
hope everything ok hug emo_neg,-2.067834440470847
omg noo emo_neg,-1.5159500154628391
tired wtf emo_neg,-1.5156439996567697
emo_pos vine luke clip,-1.9780008496847428
aw bb emo_neg,-1.5088980519154016
yeah tall emo_neg,-1.489594159183247
nt wan na go home bring english food gladly stay emo_neg,-3.1035112271915226
sorry emo_neg,-1.1953888036761244
emo_neg sorry,-1.1953888036761244
hahahaha nt intention turned away said something turned kissed emo_neg,-2.640412902546187
ambs please harry jean emo_pos emo_posemo_posemo_neg,-2.3761081867166953
mayday parade feel emo_neg,-1.7580787149941064
know right emo_neg huhu sad lyf,-2.243711632877255
august emo_neg x,-1.127665064183767
sad new animal kingdom emo_neg,-2.0069185686643944
saw chris brown emo_neg,-1.800070147789398
cute emo_neg,-1.1582475500071892
miss mom emo_neg,-1.4880923650884403
yeah bit risky count emo_neg,-2.0459814037047166
come back cologne please emo_neg,-1.9907279043625565
followed thanks please followed emo_neg,-1.6682248881133392
nt help itunes nt work ca nt buy anything emo_neg,-2.619608316822854
weather app say rain tonight tomorrow emo_neg sit car amp watch footy,-3.330828362115561
babe emo_neg,-1.1464008493768383
wan na duo emo_neg,-1.7581211156736807
like ballad idk emo_neg,-1.7635746592729922
emo_neg,-1.0
need massage emo_neg,-1.4895170783457012
wtf body goal emo_neg,-1.8046185571057136
told becoming bit bish maybe nt emo_neg,-2.4213714959565578
lovely intern leaving u today emo_neg look yummy treat brought u yumyum,-3.000268346198265
cathy story basically black guy singing emo_neg,-2.4723060447407055
missyou bishes emo_neg,-1.4939797476624552
ruby rose ko tou maine pora stalk karlia omg beauty khatam bandi pe tf pyaari emo_neg,-3.883166740092021
oh gawd really need get understood whole thing emo_neg,-2.7876317173540204
great review massis tea miss emo_neg thatselfiethough,-2.443806276483941
loop bad news people provide feedback though emo_neg,-2.6558918042377924
packing nightmare emo_neg,-1.4946615378275894
ofc allowed fan managed take picts risk caught security got kicked emo_neg,-3.3128218759821735
oh dear emo_neg,-1.507823412233333
aishh stream getting slow viewer emo_neg,-2.2694475130543093
emo_neg exam soon sigh,-1.7926086371379875
burnt toffee emo_neg,-1.4939797476624552
okay doesnt want talk stop emo_neg,-2.2591257443012154
true honesty lonely word emo_neg,-2.0532474799814877
cheatday ran protein emo_neg,-1.797548512632563
want emo_neg,-1.2067072842175617
sissi made tote bag birthday use time slowly breaking make really sad emo_neg,-3.417356359873383
going sleep upset emo_neg,-1.8013262123515363
miss church helping get armor emo_neg,-2.213010648612927
delphy emo_neg,-1.117606391946805
miss emo_neg hate pll emo_neg,-1.8112583999872767
teen top actually performed rain yesterday fk ok emo_neg im still v proud la,-3.457658457273325
please emo_neg,-1.2198816965907278
whens cat coming emo_neg,-1.7987064660244632
sel beth come serbia serbian selenators motavators sad emo_neg,-2.8190330016815652
zayyn emo_neg,-1.1124152732025274
poor kid momma died emo_neg,-2.0418213669901024
happend kian emo_neg okay,-1.7869945295130516
aww imperative emo_neg trmdhesitant,-1.776109172924734
cleaned room yay panas af emo_neg,-2.283358261364864
quickest blood test ever arm hurt emo_neg,-2.475578831491461
slept cause really nt wan na see everyone get jacob ticket nt allowed emo_neg,-3.4325020420394896
fuck sake hamstring injury delph emo_neg another rodwell,-2.672638877644368
none friend came emo_neg,-1.799243537919907
nt supposed august emo_neg,-1.721313025318027
problem tracing many people claim artist work emo_neg,-2.64585835405421
u get called tp law emo_neg,-2.0162925101800915
nt chocolate milk powder anymore emo_neg,-2.2104697728980103
teeth emo_neg smile wider,-1.7978920665065161
honestly make sick stomach rip lost life last night emo_neg,-3.01493888425588
pain tummy back keep waking emo_neg literally ca nt get comfortable,-3.0956012560262867
notice emo_neg working,-1.5182465706598383
followed thanks please followed emo_neg,-1.6682248881133392
thought emo_neg,-1.1556765467005081
thank bruno made emo_neg,-1.7903968704975222
wish going ed croke park today emo_neg,-2.440182723338802
anyone deal toll get package nt understand website emo_neg,-2.776975604276124
still back shape emo_neg,-1.7457540551609725
emo_neg went nt much swear unluckiest bettor,-2.3918029118325257
followed thanks please followed emo_neg,-1.6682248881133392
nstp class tomorrow emo_neg,-1.7897924610475806
unit first sem second year please tell u kidding emo_neg,-2.8092494959997514
got google image nt know bc already closed browser sorry emo_neg,-3.1014904626372632
tan emo_neg,-1.117606391946805
still really really really really really like chipotle chickfila stole heart emo_neg,-2.2293494537266323
evet emo_neg,-1.1124152732025274
lucky u dont ramadhan holiday eid week emo_neg need,-2.6541418795225376
hard save live emo_neg lt stexpert ripstegi,-2.4739588369025305
nickyy wtf emo_neg,-1.492348335960378
seriously nt want go back emo_neg,-2.2447457460522484
followed thanks please followed emo_neg,-1.6682248881133392
zayncomebackto1d zayniscomingback nt fucking play emotion please started emo_neg,-2.7758504273582583
got image header website wo nt centralise emo_neg,-2.597334093607445
discontinued product sophie really sorry disappointment emo_neg pas feedback,-2.8139721671960527
tbh idk emo_neg ask around,-2.0702674103849272
kate tho emo_neg sniff,-1.7876051320932331
buffering emo_neg,-1.117606391946805
emo_neg let speak struggle,-1.78543860391953
aww damn emo_neg haha,-1.8212866804271974
please follow emo_neg,-1.5510177378285257
glad nt bother make work outside morning face would gone drain bloody rain emo_neg,-3.542486097569561
precious never end emo_neg,-1.7967746487506484
u fab emo_neg hahahahaha cred,-1.7977686698372226
ended soon t_t hurt one eliminated good emo_neg teamzipal smtm4,-2.968265429888179
ty come home tonight tho emo_neg,-2.28024949956817
assingnment whilst watching game lol hate life emo_neg,-2.6677693088533956
aww thank u editied old phone dont work emo_neg,-2.6653215865016753
nakaka beastmode lost id emo_neg,-2.0483875121541297
oh gaawd emo_neg,-1.4634429045758677
jane said welcome emo_neg,-1.7898121616268077
yes love mango ice candy toothsensitivity robs fun could emo_neg,-2.9771906707041462
unfollow please follow emo_neg colombia love,-2.2038239874533128
please emo_neg,-1.2198816965907278
future nt show emo_neg,-1.7295884268756367
thanks yots labyo miss emo_neg,-1.9782586719453563
get well soon pano mo nalamann bebee emo_neg thankyou,-2.8078606233264742
oh early emo_neg,-1.5027761703035374
damn stole home girl phone got fucked emo_neg,-2.668723772129744
need stop hardheaded emo_neg,-1.7654769008234643
lonely moment text message get day cell phone company emo_neg,-2.991354313346901
call baby know im one emo_neg eating zach burger xpress,-2.9627965000391803
true emo_neg trying get rid katie hopkins avail,-2.6460510534691153
really emo_neg,-1.1891244204283729
ca nt sleep emo_neg,-1.821830707910473
every night take hella melatonin amp every night take like hour nap wide awake amp next day emo_neg,-3.453001145693763
emo_neg determined feel ill tonight,-2.030558172180169
emo_neg,-1.0
cold office huhu emo_neg task hahaah,-2.2787962868683906
miss chris voice emo_neg,-1.7674628541080954
oh shame emo_neg really looking people written frequently thank,-2.8224872574016455
hope person jail emo_neg,-1.7840845499091755
weirdd emo_neg,-1.1124152732025274
everyone happy bc amazing friend bc still waiting internet bestfriends emo_neg,-2.9453045629816086
head ache emo_neg,-1.4966379510891112
ruined gt emo_neg,-1.4994123747537942
need emo_neg donghyuk stans emo_neg emo_neg emo_neg tl emo_neg u guy,-2.385120201335591
emo_neg,-1.0
miss beks original body since episode emo_neg,-2.450674624868324
reynoldsgrl either deactivated got suspended wanted shade emo_neg,-2.6571898758371657
got home heavy rain emo_neg,-2.0412728091711063
sorry emo_neg,-1.1953888036761244
haha feel naked without ole beardy tho emo_neg,-2.6500464592802935
get trying age joy emo_neg,-2.0275783059874515
want sleep tired emo_neg,-1.8253405706231833
song freaking saad emo_neg,-1.792395517440534
sorry guy new video week emo_neg,-2.30074818756437
aw shame thought miss emo_neg,-2.0538954558849056
